Device,Method,Blocks,Threads,Datasize,searched Ips,Building time MS,searching time MS
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,383.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,385.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,384.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,384.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,384.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,385.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,384.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,383.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,384.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,385.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,383.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,384.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,960,300000,301,0.000,385.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,3.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,303,992,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,171.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,171.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,169.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,171.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,170.000
GeForce GT 740M,LPM-BRUTE FORCE,45666,992,300000,151,0.000,171.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,375.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,377.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,375.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,377.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,377.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,377.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,377.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,377.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,992,300000,301,0.000,376.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,293,1024,300000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,166.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,166.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,166.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,166.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,44239,1024,300000,151,0.000,165.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,369.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,367.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,367.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,369.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,367.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,369.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,367.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,369.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,1024,300000,301,0.000,368.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,4167,96,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,3125,128,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2500,160,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,2084,192,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1786,224,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1563,256,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,2.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,1389,288,400000,1,0.000,1.000
